id,ET,point
2007-01-25,6.275507961406406,0
2007-02-02,6.102162531688421,0
2007-02-10,6.119996436748377,0
2007-02-18,6.458631938912458,0
2007-02-26,7.060905139182796,0
2007-03-06,12.320098693158167,0
2007-03-14,9.3858065950052,0
2007-03-22,6.660508453350103,0
2007-03-30,10.44064782651106,0
2007-04-07,8.988299247875128,0
2007-04-15,7.60484080214655,0
2007-04-23,14.862516648741813,0
2007-05-01,10.606902528370243,0
2007-05-09,15.701079980045092,0
2007-05-17,16.163105684737303,0
2007-05-25,18.801400831802795,0
2007-06-02,17.318383353098525,0
2007-06-10,21.98710158136656,0
2007-06-18,22.88122441683754,0
2007-06-26,23.45474831183377,0
2007-07-04,24.876349827971243,0
2007-07-12,23.337700375228515,0
2007-07-20,21.76869174018983,0
2007-07-28,23.35399028210245,0
2007-08-05,21.27476658652009,0
2007-08-13,21.788175009906155,0
2007-08-21,21.054317011074225,0
2007-08-29,19.995009389726413,0
2007-09-06,20.176778120194143,0
2007-09-14,14.927939918599192,0
2007-09-22,13.260598473857328,0
2007-09-30,13.073125051206256,0
2007-10-08,12.711302619060518,0
2007-10-16,12.093780130409971,0
2007-10-24,11.90643983258095,0
2007-11-01,12.167734395636677,0
2007-11-09,9.236313060412105,0
2007-11-17,9.021620647229415,0
2007-11-25,6.465473901074141,0
2007-12-03,5.430839793956466,0
2007-12-11,2.9547305207463825,0
2007-12-19,2.568342198252667,0
2007-12-27,2.3142333039593135,0
2008-01-01,2.8111326662989295,0
2008-01-09,4.105965617790496,0
2008-01-17,3.9924530051331315,0
2008-01-25,3.812505681366627,0
2008-02-02,5.117673244925095,0
2008-02-10,8.118190992801518,0
2008-02-18,5.857046520719725,0
2008-02-26,10.114931410347975,0
2008-03-05,11.563541675544165,0
2008-03-13,11.296575744827992,0
2008-03-21,9.011893002294388,0
2008-03-29,9.195535872848424,0
2008-04-06,7.118629893982783,0
2008-04-14,8.062523896081679,0
2008-04-22,11.257250339392739,0
2008-04-30,10.192422581493089,0
2008-05-08,13.98941004033019,0
2008-05-16,17.29644171366843,0
2008-05-24,10.344730122873619,0
2008-06-01,19.92995427153844,0
2008-06-09,24.28423601146607,0
2008-06-17,25.26603364935071,0
2008-06-25,23.583802597696344,0
2008-07-03,24.227911446176925,0
2008-07-11,22.513381669816273,0
2008-07-19,23.664974989992622,0
2008-07-27,23.98178177411188,0
2008-08-04,22.66514596792531,0
2008-08-12,22.243776218695444,0
2008-08-20,22.11606065602612,0
2008-08-28,21.077187047411133,0
2008-09-05,19.688549298167104,0
2008-09-13,16.875399422519745,0
2008-09-21,16.20625681457017,0
2008-09-29,12.448594045080291,0
2008-10-07,11.993053436290008,0
2008-10-15,12.969414870709873,0
2008-10-23,13.337788271797136,0
2008-10-31,7.237092924771023,0
2008-11-08,8.522930165819218,0
2008-11-16,9.856500532064942,0
2008-11-24,6.959265042559375,0
2008-12-02,6.563067000885907,0
2008-12-10,4.672906265684295,0
2008-12-18,2.0847059186875048,0
2008-12-26,3.379238958749596,0
2009-01-01,4.014309102385054,0
2009-01-09,5.826745489626191,0
2009-01-17,5.979760612593705,0
2009-01-25,5.385268759107761,0
2009-02-02,6.231509519294596,0
2009-02-10,3.8273275780391343,0
2009-02-18,6.175672231127317,0
2009-02-26,7.001076081300911,0
2009-03-06,10.40863887571202,0
2009-03-14,14.758989556511926,0
2009-03-22,14.885104038142853,0
2009-03-30,5.590851361229978,0
2009-04-07,7.896348966109134,0
2009-04-15,11.178482832093612,0
2009-04-23,11.34831084116065,0
2009-05-01,15.342590613788222,0
2009-05-09,17.2622605537355,0
2009-05-17,18.75600123379366,0
2009-05-25,15.481858846882233,0
2009-06-02,13.335503218539266,0
2009-06-10,18.716067444192625,0
2009-06-18,28.420133975084404,0
2009-06-26,27.048724637975425,0
2009-07-04,24.16750218883844,0
2009-07-12,24.34079486813048,0
2009-07-20,22.536572192081046,0
2009-07-28,23.104622834856546,0
2009-08-05,21.8986194566472,0
2009-08-13,23.053258872400534,0
2009-08-21,19.026979539488487,0
2009-08-29,20.052385167434704,0
2009-09-06,18.770982004388802,0
2009-09-14,18.429275994330446,0
2009-09-22,19.141626836766473,0
2009-09-30,12.066772642310855,0
2009-10-08,13.57767266794102,0
2009-10-16,15.070414164795679,0
2009-10-24,11.735239860953381,0
2009-11-01,11.513998326941847,0
2009-11-09,7.73505528187629,0
2009-11-17,7.821095076437507,0
2009-11-25,6.735331641843326,0
2009-12-03,4.4485900199618,0
2009-12-11,2.514076856388288,0
2009-12-19,3.0108952658092747,0
2009-12-27,3.5639451894680376,0
2010-01-01,4.1081558302136925,0
2010-01-09,5.175854992917923,0
2010-01-17,2.688487478720496,0
2010-01-25,3.849480146902035,0
2010-02-02,4.259827279434962,0
2010-02-10,8.045436551789972,0
2010-02-18,7.38942277753331,0
2010-02-26,7.3106457331372985,0
2010-03-06,8.567972049020888,0
2010-03-14,13.239543534403106,0
2010-03-22,14.074303083130548,0
2010-03-30,9.592844200921261,0
2010-04-07,15.601405028056778,0
2010-04-15,15.156013259197799,0
2010-04-23,18.372911537008275,0
2010-05-01,20.771319634637152,0
2010-05-09,8.58545976386058,0
2010-05-17,10.078693513912256,0
2010-05-25,11.85496855711236,0
2010-06-02,18.323474446862708,0
2010-06-10,17.969180977827303,0
2010-06-18,18.14105645484701,0
2010-06-26,21.08814945861172,0
2010-07-04,22.70628010122636,0
2010-07-12,24.069777356880742,0
2010-07-20,23.846204588296146,0
2010-07-28,24.52600832109504,0
2010-08-05,22.733746565650797,0
2010-08-13,23.55640547805035,0
2010-08-21,22.57440833456742,0
2010-08-29,19.764831220153503,0
2010-09-06,17.954549309791798,0
2010-09-14,17.872160145443786,0
2010-09-22,18.885046605554546,0
2010-09-30,10.132964721637597,0
2010-10-08,14.810449208242538,0
2010-10-16,10.194782103759058,0
2010-10-24,11.076890881427056,0
2010-11-01,11.662638897934926,0
2010-11-09,6.23242270304452,0
2010-11-17,4.041782542084088,0
2010-11-25,2.8292922776260903,0
2010-12-03,3.315934035397808,0
2010-12-11,3.3008742738780805,0
2010-12-19,3.246447304736623,0
2010-12-27,2.2701162705261577,0
2011-01-01,2.570247213754781,0
2011-01-09,3.3664599700605127,0
2011-01-17,5.2158210061013826,0
2011-01-25,5.609092000987593,0
2011-02-02,6.61401799314314,0
2011-02-10,5.700325404790336,0
2011-02-18,4.649046618219009,0
2011-02-26,6.0589438374335005,0
2011-03-06,9.291049579483166,0
2011-03-14,8.767108691876699,0
2011-03-22,7.966156243245484,0
2011-03-30,16.33868640952002,0
2011-04-07,10.51857189578348,0
2011-04-15,9.384980651097552,0
2011-04-23,6.689875038117908,0
2011-05-01,8.752965829166943,0
2011-05-09,7.059042324213258,0
2011-05-17,7.696396357481887,0
2011-05-25,9.962729539881842,0
2011-06-02,13.933395986319718,0
2011-06-10,18.920946921197192,0
2011-06-18,21.770994804052236,0
2011-06-26,22.625175276424002,0
2011-07-04,22.23354918660243,0
2011-07-12,21.104809269788532,0
2011-07-20,24.384191337302717,0
2011-07-28,23.830041443185646,0
2011-08-05,24.811235479943658,0
2011-08-13,24.728947134149458,0
2011-08-21,24.477629123448573,0
2011-08-29,22.869330783298327,0
2011-09-06,18.49117707675848,0
2011-09-14,18.570813282092942,0
2011-09-22,17.973391908658108,0
2011-09-30,13.917067746272101,0
2011-10-08,15.1957996062821,0
2011-10-16,15.766852712863265,0
2011-10-24,13.481957856875411,0
2011-11-01,5.303421865541036,0
2011-11-09,6.6680223230391995,0
2011-11-17,5.404337304041687,0
2011-11-25,7.324597484567301,0
2011-12-03,6.181116520165283,0
2011-12-11,5.216555545530703,0
2011-12-19,5.888948385989134,0
2011-12-27,7.043278396397618,0
2012-01-01,6.404873381277484,0
2012-01-09,5.6301214932724495,0
2012-01-17,5.51022863320406,0
2012-01-25,7.197839783226495,0
2012-02-02,7.164341178004811,0
2012-02-10,7.033280255255102,0
2012-02-18,8.850066221008197,0
2012-02-26,9.112971596209178,0
2012-03-05,8.552427121126584,0
2012-03-13,9.006039975833946,0
2012-03-21,11.529017944916518,0
2012-03-29,13.891461089463355,0
2012-04-06,14.241199795985999,0
2012-04-14,12.081563188513499,0
2012-04-22,18.327178061072065,0
2012-04-30,19.266336016963816,0
2012-05-08,19.90314906327777,0
2012-05-16,20.25816910301203,0
2012-05-24,15.522155470318898,0
2012-06-01,18.893023312653987,0
2012-06-09,21.884873959458123,0
2012-06-17,22.891815923863362,0
2012-06-25,21.485697168371075,0
2012-07-03,23.749149342591824,0
2012-07-11,22.189295388972685,0
2012-07-19,22.18323074461946,0
2012-07-27,24.40866389564248,0
2012-08-04,25.194396416340638,0
2012-08-12,21.200304183497984,0
2012-08-20,21.685884574474166,0
2012-08-28,20.775494684611413,0
2012-09-05,18.639440378726306,0
2012-09-13,18.999200679182472,0
2012-09-21,16.360059778131454,0
2012-09-29,16.237816963518135,0
2012-10-07,11.219260522160665,0
2012-10-15,13.541837310010145,0
2012-10-23,10.058422528961076,0
2012-10-31,10.657512011705203,0
2012-11-08,5.902806544189003,0
2012-11-16,5.100984953742866,0
2012-11-24,5.7195035725863255,0
2012-12-02,5.778503452494437,0
2012-12-10,3.6360931971826957,0
2012-12-18,2.690533134535645,0
2012-12-26,2.1250761995962275,0
2013-01-01,2.782749288361425,0
2013-01-09,3.525096071497184,0
2013-01-17,6.302432578006012,0
2013-01-25,5.470198719348066,0
2013-02-02,6.282629204565384,0
2013-02-10,7.51598505982777,0
2013-02-18,5.812054634615449,0
2013-02-26,9.226506885980637,0
2013-03-06,6.901887294738929,0
2013-03-14,12.651957321477799,0
2013-03-22,10.6890143888034,0
2013-03-30,11.879035486386545,0
2013-04-07,14.970175785748157,0
2013-04-15,13.465432423396933,0
2013-04-23,18.84323930193007,0
2013-05-01,14.403978231046128,0
2013-05-09,18.39038188996134,0
2013-05-17,17.442237037631852,0
2013-05-25,19.54266161108641,0
2013-06-02,24.20976363730257,0
2013-06-10,20.04593026591301,0
2013-06-18,18.257208130979656,0
2013-06-26,23.6112325843023,0
2013-07-04,22.229191269884204,0
2013-07-12,23.182230330975955,0
2013-07-20,22.658267654331784,0
2013-07-28,22.06739378278897,0
2013-08-05,20.77113849578835,0
2013-08-13,23.129335975208896,0
2013-08-21,19.783668752119745,0
2013-08-29,19.748316610669047,0
2013-09-06,19.538043392952968,0
2013-09-14,16.473272128098394,0
2013-09-22,12.4774594631822,0
2013-09-30,12.76918699800554,0
2013-10-08,10.460653604837255,0
2013-10-16,12.174655097967461,0
2013-10-24,8.484706223586185,0
2013-11-01,8.36488235625977,0
2013-11-09,8.46773072722104,0
2013-11-17,5.533827194029728,0
2013-11-25,6.956361395463354,0
2013-12-03,2.9800090798652574,0
2013-12-11,6.5129879030539986,0
2013-12-19,5.975940376573122,0
2013-12-27,6.852502785486983,0
2014-01-01,6.864751025357219,0
2014-01-09,7.345232420867918,0
2014-01-17,8.23714524476129,0
2014-01-25,6.171379433249532,0
2014-02-02,4.063013779165338,0
2014-02-10,9.252893653617628,0
2014-02-18,10.518302992884788,0
2014-02-26,7.675598276993042,0
2014-03-06,10.605748806867897,0
2014-03-14,14.802303475008479,0
2014-03-22,12.883743880313286,0
2014-03-30,6.178097057502651,0
2014-04-07,18.78130351433706,0
2014-04-15,19.10637297573768,0
2014-04-23,17.313615692680237,0
2014-05-01,18.70244856660646,0
2014-05-09,16.378737064624584,0
2014-05-17,14.794740928600497,0
2014-05-25,19.36495940047126,0
2014-06-02,20.911675110120413,0
2014-06-10,19.516001730611396,0
2014-06-18,19.445049696063208,0
2014-06-26,21.265346684691725,0
2014-07-04,20.10348427653068,0
2014-07-12,21.523688759425372,0
2014-07-20,20.035538845749624,0
2014-07-28,18.04935329514413,0
2014-08-05,20.042547364868373,0
2014-08-13,20.555293873237925,0
2014-08-21,19.124390871920426,0
2014-08-29,18.459653785927344,0
2014-09-06,16.79435495716753,0
2014-09-14,15.651827089144074,0
2014-09-22,13.879740078460308,0
2014-09-30,15.506894091040666,0
2014-10-08,14.013097440129586,0
2014-10-16,10.923706727167264,0
2014-10-24,9.458476917773444,0
2014-11-01,8.26339261926535,0
2014-11-09,7.542801720869958,0
2014-11-17,6.323822322571943,0
2014-11-25,7.322924029281058,0
2014-12-03,5.5638933111381,0
2014-12-11,3.087474593578642,0
2014-12-19,3.8358522197778013,0
2014-12-27,3.585178748679378,0
2015-01-01,5.003752642656897,0
2015-01-09,6.166528029656989,0
2015-01-17,7.726173243400858,0
2015-01-25,7.933420833867881,0
2015-02-02,9.76160593444255,0
2015-02-10,12.379305842663282,0
2015-02-18,11.557550562242243,0
2015-02-26,7.937495311833709,0
2015-03-06,11.482652137393279,0
2015-03-14,14.873246043004482,0
2015-03-22,15.225025009153502,0
2015-03-30,14.518094050486877,0
2015-04-07,11.624282444221002,0
2015-04-15,15.80412507957207,0
2015-04-23,16.964579396540557,0
2015-05-01,19.93351441595008,0
2015-05-09,17.837422093080907,0
2015-05-17,13.52560232354919,0
2015-05-25,23.21572299866429,0
2015-06-02,22.44077002403727,0
2015-06-10,22.956912602864847,0
2015-06-18,25.342953564358186,0
2015-06-26,25.02602720332553,0
2015-07-04,22.592596248016882,0
2015-07-12,24.257195629264977,0
2015-07-20,23.048816513256284,0
2015-07-28,24.25969539849733,0
2015-08-05,21.669328610307037,0
2015-08-13,24.304222846612703,0
2015-08-21,21.283442956818252,0
2015-08-29,18.077373902089974,0
2015-09-06,17.19711921529102,0
2015-09-14,13.83879618729314,0
2015-09-22,14.473828750303529,0
2015-09-30,10.381036068214957,0
2015-10-08,13.346634281086926,0
2015-10-16,9.796065323963955,0
2015-10-24,10.378645546482502,0
2015-11-01,7.371305819747685,0
2015-11-09,5.36078998265741,0
2015-11-17,6.89060220079627,0
2015-11-25,3.1394463157586543,0
2015-12-03,4.656636237576965,0
2015-12-11,2.6594750746619447,0
2015-12-19,2.103672867014262,0
2015-12-27,2.629895968784399,0
2016-01-01,3.1639399509208004,0
2016-01-09,4.154207176355678,0
2016-01-17,4.4221461210438795,0
2016-01-25,5.055885877032312,0
2016-02-02,6.699474424755956,0
2016-02-10,9.104237515795276,0
2016-02-18,9.772564223413486,0
2016-02-26,11.146192850146234,0
2016-03-05,9.357730963791836,0
2016-03-13,12.40519971733083,0
2016-03-21,14.129546090861602,0
2016-03-29,15.949295682593721,0
2016-04-06,15.239389204299693,0
2016-04-14,22.86511419756182,0
2016-04-22,16.07761824116772,0
2016-04-30,19.14017025536089,0
2016-05-08,25.557328577407457,0
2016-05-16,23.748851247629723,0
2016-05-24,23.520896479204893,0
2016-06-01,34.97349893305202,0
2016-06-09,27.09215042080595,0
2016-06-17,34.025748444966744,0
2016-06-25,28.3221231680928,0
2016-07-03,26.501074380979844,0
2016-07-11,23.497329216175203,0
2016-07-19,24.056328571036257,0
2016-07-27,24.1601334423206,0
2016-08-04,20.857364371159886,0
2016-08-12,21.608863919369938,0
2016-08-20,20.299582352667368,0
2016-08-28,18.26403526383121,0
2016-09-05,17.633951392608047,0
2016-09-13,16.111354751642864,0
2016-09-21,13.06000946835118,0
2016-09-29,10.015851279029484,0
2016-10-07,9.655689509882759,0
2016-10-15,11.579415548432411,0
2016-10-23,10.543707737586864,0
2016-10-31,9.20528283738143,0
2016-11-08,10.225067948978422,0
2016-11-16,6.017093965670096,0
2016-11-24,4.9632182889696725,0
2016-12-02,4.436108754381913,0
2016-12-10,3.9871623326798176,0
2016-12-18,4.161558417716824,0
2016-12-26,3.8929651029432626,0
2003-01-01,5.656032658954569,1
2003-01-09,4.206100869291654,1
2003-01-17,6.661014865963712,1
2003-01-25,7.174107110079776,1
2003-02-02,6.088207429498289,1
2003-02-10,6.242010661277935,1
2003-02-18,7.8513532614650785,1
2003-02-26,7.527445927903166,1
2003-03-06,13.682728636487708,1
2003-03-14,9.194603944825857,1
2003-03-22,14.431701412737434,1
2003-03-30,12.705514182776081,1
2003-04-07,14.28164778823709,1
2003-04-15,12.245190996806814,1
2003-04-23,15.279892257794213,1
2003-05-01,11.868050380523362,1
2003-05-09,21.034926334262813,1
2003-05-17,30.924755671622442,1
2003-05-25,34.83828310819777,1
2003-06-02,29.603931806272623,1
2003-06-10,26.784718061418367,1
2003-06-18,23.05902999942862,1
2003-06-26,27.541897026427595,1
2003-07-04,27.416667371204824,1
2003-07-12,25.422146578560557,1
2003-07-20,24.17544297118631,1
2003-07-28,21.108631019894037,1
2003-08-05,27.140076873661187,1
2003-08-13,27.240603141942955,1
2003-08-21,24.52392093468541,1
2003-08-29,19.98503269029198,1
2003-09-06,18.723552512297577,1
2003-09-14,18.143704344755943,1
2003-09-22,16.42120930165997,1
2003-09-30,12.754913459807677,1
2003-10-08,12.101280661547419,1
2003-10-16,11.704367435219675,1
2003-10-24,9.77756331981667,1
2003-11-01,4.639778842247846,1
2003-11-09,4.231414978856805,1
2003-11-17,6.238330917322575,1
2003-11-25,5.087693102335363,1
2003-12-03,3.501699389427735,1
2003-12-11,3.12986878057169,1
2003-12-27,2.4208738931184404,1
2004-01-01,3.307197300654381,1
2004-01-09,3.8848913003047114,1
2004-01-17,4.812716739483994,1
2004-01-25,4.1164541121354485,1
2004-02-02,5.190450360789593,1
2004-02-10,7.474465043258895,1
2004-02-18,3.458829315126266,1
2004-02-26,5.509721700245113,1
2004-03-05,15.540779413118766,1
2004-03-13,21.222904566917855,1
2004-03-21,17.34354124861542,1
2004-03-29,15.336380308450062,1
2004-04-06,19.277241451659975,1
2004-04-14,13.57596630215435,1
2004-04-22,25.095655455609133,1
2004-04-30,26.260692632648457,1
2004-05-08,22.599309871530675,1
2004-05-16,20.797458062918746,1
2004-05-24,22.63208497410038,1
2004-06-01,27.668885569640096,1
2004-06-09,23.79062596493055,1
2004-06-17,25.28618432563537,1
2004-06-25,22.82861926903977,1
2004-07-03,24.26887799570972,1
2004-07-11,23.994973077352007,1
2004-07-19,23.829553043987183,1
2004-07-27,21.538757052852954,1
2004-08-04,20.796157897643745,1
2004-08-12,18.66782629130896,1
2004-08-20,15.676718196975648,1
2004-08-28,17.88137906210809,1
2004-09-05,17.761787224126348,1
2004-09-13,13.633760548082556,1
2004-09-21,13.936220291998138,1
2004-09-29,11.449739327325046,1
2004-10-07,11.274265502581954,1
2004-10-15,8.821746875583163,1
2004-10-23,5.088504813203726,1
2004-10-31,7.489499756388459,1
2004-11-08,5.999019303782792,1
2004-11-16,5.549630052112072,1
2004-11-24,3.6522298383350655,1
2004-12-02,3.139038269755064,1
2004-12-10,4.910918699783958,1
2004-12-18,4.970994390269404,1
2004-12-26,1.7095699429666358,1
2005-01-01,1.517665391321767,1
2005-01-09,2.3929652721957226,1
2005-01-17,6.745239191525803,1
2005-01-25,4.516888965852056,1
2005-02-02,6.972764180852149,1
2005-02-10,7.20804993992729,1
2005-02-18,6.2523830897692445,1
2005-02-26,9.25733164288042,1
2005-03-06,17.28223471234948,1
2005-03-14,10.723852644467442,1
2005-03-22,7.242681533431387,1
2005-03-30,15.72026436051588,1
2005-04-07,13.65228804310193,1
2005-04-15,18.665452403529763,1
2005-04-23,16.46196474843964,1
2005-05-01,18.58754632595761,1
2005-05-09,20.183209919463398,1
2005-05-17,29.05583938689889,1
2005-05-25,31.7210066028801,1
2005-06-02,26.16324936004786,1
2005-06-10,28.352784302546485,1
2005-06-18,28.415119985105918,1
2005-06-26,29.96508361698409,1
2005-07-04,29.372106019917126,1
2005-07-12,29.835349430580745,1
2005-07-20,28.51391706867036,1
2005-07-28,26.547528973552073,1
2005-08-05,23.893387019963633,1
2005-08-13,22.358553087325813,1
2005-08-21,23.41334318967889,1
2005-08-29,21.543944057238573,1
2005-09-06,17.292255275521697,1
2005-09-14,15.64287164340287,1
2005-09-22,15.689784014037413,1
2005-09-30,14.957558871329686,1
2005-10-08,13.44161755281097,1
2005-10-16,11.654549737856698,1
2005-10-24,10.023491434043413,1
2005-11-01,8.815234310035763,1
2005-11-09,8.51294037729949,1
2005-11-17,8.318052606979919,1
2005-11-25,4.9223131945388,1
2005-12-03,5.246388191307542,1
2005-12-11,3.8056227090799846,1
2005-12-19,5.3185415354134555,1
2005-12-27,2.481669752486319,1
2006-01-01,3.5790377740311783,1
2006-01-09,4.779620840751101,1
2006-01-17,4.739367637070462,1
2006-01-25,5.53967326201733,1
2006-02-02,8.19679180554166,1
2006-02-10,6.191934016675174,1
2006-02-18,4.565450550394981,1
2006-02-26,7.7662452696925355,1
2006-03-06,6.328534005338086,1
2006-03-14,6.547230063947305,1
2006-03-22,11.212407547399783,1
2006-03-30,8.801577960903321,1
2006-04-07,12.548707339164125,1
2006-04-15,15.39615524109502,1
2006-04-23,16.99249494016597,1
2006-05-01,22.997688515265573,1
2006-05-09,27.528512743520643,1
2006-05-17,23.4383051121162,1
2006-05-25,25.015059468874448,1
2006-06-02,29.214296386683703,1
2006-06-10,27.188524650828068,1
2006-06-18,31.77222802484381,1
2006-06-26,28.726000799083508,1
2006-07-04,30.25657745941033,1
2006-07-12,28.923589829546657,1
2006-07-20,26.33638136268948,1
2006-07-28,24.343390650463316,1
2006-08-05,22.7517307453338,1
2006-08-13,21.30427166513696,1
2006-08-21,19.823997548045266,1
2006-08-29,18.826478004688113,1
2006-09-06,17.45633161444648,1
2006-09-14,14.043346487378507,1
2006-09-22,14.128452646935958,1
2006-09-30,10.13982196292862,1
2006-10-08,11.001384791578365,1
2006-10-16,11.517078703459145,1
2006-10-24,10.503275553921398,1
